scenario_id,sensor_mode,rmse_full_mean,rmse_full_std,rmse_steady_mean,rmse_steady_std,rmse_steady_xy_mean,rmse_steady_xy_std,median_error_steady_mean,mean_nees_steady_mean,n_repetitions,divergence_rate_pct,empirical_divergence_rate_pct,distance_scale,noise_scale
2,rf_only,6.86473609518122,0.0177195566414256,6.86473609518122,0.0177195566414256,1.94134284697038,0.061727197908233084,6.1875139810605955,103.86910615022737,20,100.0,0.0,1.0,1.0
2,track_to_track_ci,1.9653176049298218,1.45253344048751,0.45370689772839823,0.615361793246833,0.4143881669089996,0.5984968738873512,0.282451673194003,45.723500984939406,20,5.000000000000004,0.0,1.0,1.0
2,baseline_geometric,10.93240386715844,21.53393592135894,10.93240386715844,21.53393592135894,10.68030576133702,21.16458592814361,0.16538266988181102,,20,0.0,0.0,1.0,2.0
2,camera_only,4.109260186592852,4.821994785817091,0.19475598993348053,0.04639088815701749,0.1809554333718661,0.04763914145080665,0.08048254716392444,3.385171530336801,20,0.0,0.0,1.0,2.0
2,fusion,0.9876243944405381,0.5283115401121659,0.4602157746768981,0.024018876105595617,0.42714209063721514,0.022371423678840256,0.31138122566658966,65.38871041822875,20,0.0,0.0,1.0,2.0
2,rf_only,3548130.1249303655,11763343.133463979,3548130.1249303655,11763343.133463979,3548126.6594890924,11763344.233742703,3080590.8657188485,312653713116.89667,20,100.0,15.0,1.0,2.0
2,track_to_track_ci,3.7808617580448525,1.8342846446972632,0.47937274101030364,0.030388824856991584,0.4137171553653983,0.020865009370251646,0.4318743861433364,57.8823762914913,20,0.0,0.0,1.0,2.0
2,baseline_geometric,0.06784388466695672,0.0024312876692340053,0.06784388466695672,0.0024312876692340053,0.05778575916251581,0.0025096429254053386,0.045429029439943605,,20,0.0,0.0,1.5,0.5
2,camera_only,0.0393732241293954,0.0026085850843608227,0.03790971986579452,0.002209234526648467,0.03233964568957505,0.0022281157876098195,0.028735117878646493,2.760814171148998,20,0.0,0.0,1.5,0.5
2,fusion,0.13115747401331587,0.009526574335753943,0.1297129104002684,0.006037738114460772,0.12140443190066821,0.0056896241821577384,0.0893883592724316,36.69860291596656,20,0.0,0.0,1.5,0.5
