scenario_id,sensor_mode,repetition,covariance_stabilized,t_conv_s,empirically_diverged,t_empirical_divergence_s,mean_nees_steady,rmse_full_m,median_error_full_m,p95_error_full_m,rmse_full_xy_m,rmse_steady_m,median_error_steady_m,p95_error_steady_m,rmse_steady_xy_m,n_grid_points,n_valid_points_steady
1,fusion,10,True,1.5,False,,43.29081926484305,0.2870509285009971,0.1447513787579753,0.3372520016723649,0.2723876157670294,0.1843137405966772,0.1429899847373398,0.3257389311695446,0.167765994779042,401,371
1,rf_only,10,False,,True,1.0,94246000853500.16,217783020.3360552,186062410.8441679,362033617.61814696,217783020.3360551,217783020.3360552,186062410.8441679,362033617.61814696,217783020.3360551,401,381
1,camera_only,10,True,1.2666666666666666,False,,2.774093012252396,0.1309400983835128,0.0488658880801519,0.133068802171706,0.1230168861887244,0.0649486126170447,0.048480051149199,0.1243682032444644,0.0569158105374919,401,375
1,track_to_track_ci,10,True,2.3000000000000003,False,,41.135356865359455,2.588400435113999,0.2454592965365894,0.4900605590632304,2.521530862158522,0.2669936809390907,0.2392564899266211,0.4177920680260705,0.230280991455835,401,355
1,baseline_geometric,10,True,,False,,,2.036492663515108,0.0894159672830298,3.1447085602060403,1.997223017992722,2.036492663515108,0.0894159672830298,3.1447085602060403,1.997223017992722,401,401
1,fusion,11,True,1.4666666666666666,False,,44.329789298704014,0.4444820260323885,0.1530465369181129,0.3277311786882849,0.420256925719994,0.1962297225498015,0.1505290229797373,0.3245308543600781,0.1791239349068922,401,371
1,rf_only,11,False,,True,1.0,213505510249410.4,318266257.4991324,275138004.26266825,523862933.6867584,318266257.49913234,318266257.4991324,275138004.26266825,523862933.6867584,318266257.49913234,401,381
1,camera_only,11,True,1.2666666666666666,False,,3.21905942911594,0.1130308874984135,0.05404044791521,0.1787413328831042,0.1041012558395586,0.0868300435326597,0.0536854799844066,0.1712367357138053,0.0782787071161227,401,375
1,track_to_track_ci,11,True,2.3000000000000003,False,,39.15433715492519,2.975317468313695,0.2588235056313932,0.3937844608616728,2.900347639714957,0.2641754492700155,0.2522159524800501,0.3664828414819082,0.2284498594957169,401,355
1,baseline_geometric,11,True,,False,,,1.986542497658078,0.0976068629703701,3.831635941724447,1.947939271223581,1.986542497658078,0.0976068629703701,3.831635941724447,1.947939271223581,401,401
1,fusion,12,True,1.4333333333333331,False,,42.815203161162486,0.1989901991383406,0.1489059724582455,0.3240992774234618,0.1825354901465786,0.1885929465951779,0.1485353629845138,0.3154403350875329,0.1725047103981503,401,372
1,rf_only,12,False,,True,1.0,136688299671236.36,261336923.91928405,223698751.26753843,433768912.3517423,261336923.919284,261336923.91928405,223698751.26753843,433768912.3517423,261336923.919284,401,381
1,camera_only,12,True,1.2666666666666666,False,,2.7644350796819723,0.0825431631494173,0.0522217620489568,0.1082026307788422,0.0745232781042339,0.0609493987085558,0.051951643757824,0.1048219327100873,0.0514844205781462,401,375
1,track_to_track_ci,12,True,2.3000000000000003,False,,40.74980973306561,1.0243716118044113,0.2452052395197106,0.4139497935814683,0.9961331419604552,0.2675396555633104,0.2446332456756116,0.382907282855809,0.2304336602389085,401,355
1,baseline_geometric,12,True,,False,,,1.5998426389858371,0.0887526660353805,1.9988623923393825,1.567213365373064,1.5998426389858371,0.0887526660353805,1.9988623923393825,1.567213365373064,401,401
1,fusion,13,True,3.1,False,,45.29945391811542,0.9089967232404628,0.1656500606863593,2.84405968857727,0.7753267530498414,0.1941739051930054,0.1541765804679251,0.3282464692612716,0.1787741575202774,401,339
1,rf_only,13,False,,True,1.0,32255141265323.727,128700272.5055258,107673243.92583808,217283610.78741607,128700272.50552563,128700272.5055258,107673243.92583808,217283610.78741607,128700272.50552563,401,381
1,camera_only,13,True,1.2666666666666666,False,,3.15855538772825,0.1924263994649831,0.0501797926233746,0.2181742302094792,0.1844237560576497,0.0893762670164951,0.049676971190463,0.189340200368141,0.0833466131804927,401,375
1,track_to_track_ci,13,True,2.3000000000000003,False,,41.33405414823576,2.549910910276843,0.2676547301542382,0.5138115591114002,2.485859452709738,0.2685382957695666,0.2597322200200542,0.3664012762366407,0.2335200135607629,401,355
1,baseline_geometric,13,True,,False,,,1.8862088514133224,0.0929405183510605,3.821192145542948,1.8479832678312775,1.8862088514133224,0.0929405183510605,3.821192145542948,1.8479832678312775,401,401
1,fusion,14,True,4.766666666666667,False,,45.88950463088021,2.492201853915477,0.1802344663142329,7.28321445709352,2.413578511721373,0.2397708989336777,0.1350866218731561,0.3707983042408967,0.2194141724685289,401,305
1,rf_only,14,False,,True,1.0,117016468308607.9,242064263.3935765,207087218.8590797,401960023.78054845,242064263.3935764,242064263.3935765,207087218.8590797,401960023.78054845,242064263.3935764,401,381
1,camera_only,14,True,8.5,False,,2.695548813971465,14.294179596285275,0.0758767468170019,31.32564091161155,13.49707382238531,0.0649326067605603,0.045866012096279,0.1241822180195017,0.0547478889745122,401,231
1,track_to_track_ci,14,True,2.3000000000000003,False,,43.15445353554586,4.684061880533091,0.2577712398207438,0.4163948703308127,4.571698062395333,0.2781223301419245,0.2530451932941237,0.3947293511771823,0.2388931775920278,401,355
1,baseline_geometric,14,True,,False,,,1.802562427784132,0.0938169636567734,4.275227957331217,1.7667628148224663,1.802562427784132,0.0938169636567734,4.275227957331217,1.7667628148224663,401,401
1,fusion,15,True,1.4,False,,43.23696762299405,0.186946119296259,0.1454010819729109,0.3136679527305836,0.1692089544305391,0.1847862172660806,0.1449227367430749,0.3129920715399905,0.1672959096687779,401,373
1,rf_only,15,False,,True,1.0,127613836357933.86,252033299.02963248,215934497.6465004,418011847.297428,252033299.0296324,252033299.02963248,215934497.6465004,418011847.297428,252033299.0296324,401,381
1,camera_only,15,True,1.2666666666666666,False,,2.7635960562479145,0.0647893155978616,0.049276561410217,0.1096227994885506,0.0512745826901727,0.0597433478277794,0.0492459883489268,0.1035839379229024,0.0466618702727462,401,375
1,track_to_track_ci,15,True,2.3000000000000003,False,,41.8521417174608,0.9845705288038348,0.2574357856342811,0.4421755849707252,0.9515493298215096,0.2715866805587841,0.2533588688164724,0.3859248681638334,0.2333169543579456,401,355
1,baseline_geometric,15,True,,False,,,2.2942687699890087,0.0951755962870118,4.293638807196926,2.250263250842489,2.2942687699890087,0.0951755962870118,4.293638807196926,2.250263250842489,401,401
1,fusion,16,True,1.5,False,,41.900649040658905,0.1879843578250673,0.1424254274806149,0.3140592306021299,0.1689780766455259,0.1851751846713251,0.1422902348175103,0.3131507054607918,0.1662963260409923,401,371
1,rf_only,16,False,,True,1.0,348155688052433.94,410810251.1209828,353875548.7163721,678284851.1582575,410810251.1209828,410810251.1209828,353875548.7163721,678284851.1582575,410810251.1209828,401,381
1,camera_only,16,True,1.2666666666666666,False,,3.01084070352022,0.0726848804187925,0.0492225318410564,0.1348545645837349,0.0618452780969865,0.0648433426384982,0.0489565041965535,0.1291195184764521,0.0534713819160541,401,375
1,track_to_track_ci,16,True,2.3000000000000003,False,,38.5514008723648,1.3657686577648578,0.2457668368977617,0.4228419494978149,1.326621189395108,0.2620148229763674,0.2401654868818371,0.3876212198798098,0.2258758643494038,401,355
1,baseline_geometric,16,True,,False,,,1.461473510917311,0.0970088739048627,3.969015338828287,1.4300568008408543,1.461473510917311,0.0970088739048627,3.969015338828287,1.4300568008408543,401,401
1,fusion,17,True,1.5333333333333332,False,,42.70793129282592,0.3488728643488014,0.1505845886032228,0.3221452253855986,0.3336800311634657,0.1923332820916618,0.1476611409226541,0.316718061867388,0.1768615316062059,401,370
1,rf_only,17,False,,True,1.0,149557963288066.0,269544920.19222486,232097139.4290442,445192147.2491146,269544920.1922248,269544920.19222486,232097139.4290442,445192147.2491146,269544920.1922248,401,381
1,camera_only,17,True,1.2666666666666666,False,,2.8468292003007805,0.1408180982672057,0.0484089812622598,0.1295124647795152,0.1311773856848583,0.0643015258968465,0.0482084114541461,0.1260353637841804,0.0551579654230887,401,375
1,track_to_track_ci,17,True,2.3000000000000003,False,,39.242316635313344,2.733139027322976,0.2522858701206573,0.7053765144977866,2.6604492914637845,0.270651108872551,0.2471233089527375,0.3919467950273343,0.2371608554871377,401,355
1,baseline_geometric,17,True,,False,,,1.867921997419064,0.0929315396762405,4.026349670907792,1.8274405262076665,1.867921997419064,0.0929315396762405,4.026349670907792,1.8274405262076665,401,401
1,fusion,18,True,1.4666666666666666,False,,48.03724430776533,0.2033874624302915,0.1619670023783366,0.3288025951548841,0.1865494167869411,0.1992721143324498,0.1619670023783366,0.3245037925372429,0.1817920686396679,401,371
1,rf_only,18,False,,True,1.0,249524704323131.7,347400481.39890623,299371608.1731026,573396549.9095368,347400481.3989062,347400481.39890623,299371608.1731026,573396549.9095368,347400481.3989062,401,381
1,camera_only,18,True,1.2666666666666666,False,,3.49176262811518,0.0867150536619705,0.0569044990082234,0.1327033114619512,0.0791307635034305,0.0695246924638739,0.0566270937183528,0.1204929615427249,0.0602691904191938,401,375
1,track_to_track_ci,18,True,2.2,False,,47.4894450959365,2.3246126821096147,0.3223451601790692,0.5728240386012099,2.2649769292910302,0.3350700654804241,0.3189378599373716,0.5057290844888696,0.3051945668560152,401,357
1,baseline_geometric,18,True,,False,,,1.7626782482287588,0.0945932610590761,2.2651376412140043,1.726740920930127,1.7626782482287588,0.0945932610590761,2.2651376412140043,1.726740920930127,401,401
1,fusion,19,True,1.4,False,,40.283073465254695,0.1896982326922193,0.1310614764810814,0.3164637376132433,0.1722268489132691,0.1806711558879382,0.1305791195669373,0.3082956844870351,0.1627987878001157,401,373
1,rf_only,19,False,,True,1.0,103858011288954.72,230246714.99915403,195738692.05552843,384242732.3586242,230246714.99915397,230246714.99915403,195738692.05552843,384242732.3586242,230246714.99915397,401,381
1,camera_only,19,True,1.2666666666666666,False,,2.626282591375873,0.0846249870721452,0.0461380100357795,0.1124800082051207,0.0751147733482712,0.0592071319735161,0.0452668265562708,0.1081574140113117,0.0474328095186921,401,375
1,track_to_track_ci,19,True,2.8000000000000003,False,,39.44646567625677,0.4465031629909047,0.2322221881110391,0.3928391532897745,0.4198792816454728,0.2630981262906461,0.2340699256041463,0.3824494172136803,0.2271173771238204,401,345
1,baseline_geometric,19,True,,False,,,1.7025220369109,0.0972469106571079,3.277661877160165,1.6666861084195914,1.7025220369109,0.0972469106571079,3.277661877160165,1.6666861084195914,401,401
1,fusion,2,True,1.4,False,,42.91092748048799,0.1952359827242276,0.1484452791595187,0.3575647348056454,0.1749586178723741,0.1889785588641471,0.1483738678678683,0.3501693557312323,0.1706711223200154,401,373
1,rf_only,2,False,,True,1.0,400100359386739.5,437484528.7087132,377706263.70017743,720919907.7878786,437484528.7087132,437484528.7087132,377706263.70017743,720919907.7878786,437484528.7087132,401,381
1,camera_only,2,True,1.2666666666666666,False,,2.7280176285871884,0.0851919605243222,0.0485459727782638,0.156193512923916,0.073926941097745,0.0724574319583535,0.0484370198245611,0.1470981533857389,0.0642584742355779,401,375
1,track_to_track_ci,2,True,2.3000000000000003,False,,38.45539626332847,0.6327673695575253,0.2298882391159767,0.4431811336063324,0.605892406364618,0.2627590859703468,0.2228706048410346,0.4177933002189868,0.2271255816304672,401,355
1,baseline_geometric,2,True,,False,,,1.8153090157574547,0.0902547961518249,4.089705712353632,1.778891588804868,1.8153090157574547,0.0902547961518249,4.089705712353632,1.778891588804868,401,401
1,fusion,20,True,1.5,False,,48.17716044722727,0.459362044984472,0.1579500085321039,0.329290859416433,0.4324781079723075,0.2052162179759937,0.1576783302505484,0.3278338677955114,0.1870351453528396,401,371
1,rf_only,20,False,,True,1.0,28571939826325.56,121039576.6745154,102677274.55380876,202327018.05046505,121039576.67451522,121039576.6745154,102677274.55380876,202327018.05046505,121039576.67451522,401,381
1,camera_only,20,True,1.2666666666666666,False,,3.2794454515835625,0.1245389372201952,0.0574353236079563,0.1763481733333428,0.1165748903345235,0.0825244190035932,0.056699020838229,0.1435080908826962,0.0737062678228529,401,375
1,track_to_track_ci,20,True,2.3000000000000003,False,,43.256524717601366,1.7128157654543092,0.2790508632892348,0.4187194472557904,1.6685267900016818,0.2855543110566684,0.2754976429541382,0.3984980944243586,0.2501623624643909,401,355
1,baseline_geometric,20,True,,False,,,2.013535187785553,0.0884854021619902,4.109676429411228,1.9770685784491344,2.013535187785553,0.0884854021619902,4.109676429411228,1.9770685784491344,401,401
1,fusion,21,True,1.4333333333333331,False,,39.97497713513062,0.1799640465223659,0.1319763923519429,0.3168955322608137,0.1645482259156734,0.1793276903348972,0.1317271587525387,0.315605832948142,0.1639622197788563,401,372
1,rf_only,21,False,,True,1.0,105626985683877.28,226271963.1602097,194914455.69823495,373592508.02916855,226271963.16020963,226271963.1602097,194914455.69823495,373592508.02916855,226271963.16020963,401,381
1,camera_only,21,True,1.2666666666666666,False,,2.625612737994808,0.0694434242160756,0.0509543879426187,0.1203627614771831,0.0601605303414526,0.0622894714899857,0.0503696303751801,0.1150415349673837,0.0526123723005918,401,375
1,track_to_track_ci,21,True,2.3000000000000003,False,,39.13947421677341,1.0084749180992705,0.2433299115349997,0.3801932069327522,0.9794677242432788,0.2594471496713798,0.2425042688443115,0.3681791704501104,0.2250226855051791,401,355
1,baseline_geometric,21,True,,False,,,1.4550163881915168,0.0969093276813189,3.5064295091967157,1.42483085746699,1.4550163881915168,0.0969093276813189,3.5064295091967157,1.42483085746699,401,401
1,fusion,22,True,1.4333333333333331,False,,41.851949518223215,0.2687392664720608,0.1561293061033929,0.3109223317155614,0.2515489546049522,0.1884635842332713,0.1559691662771096,0.3092045730408657,0.1717422941787307,401,372
1,rf_only,22,False,,True,1.0,1066102949604740.8,706070676.7937115,611706836.5732759,1159967270.892063,706070676.7937115,706070676.7937115,611706836.5732759,1159967270.892063,706070676.7937115,401,381
1,camera_only,22,True,1.2666666666666666,False,,2.976850971223155,0.0734812963778129,0.0521674743960123,0.111183029710106,0.0635742405233945,0.0637097884462747,0.0519142761450521,0.1096848916574816,0.0527892746281438,401,375
1,track_to_track_ci,22,True,2.3000000000000003,False,,44.02362816529781,0.9085523920611356,0.2988565699933821,0.7948128789896387,0.880240077165733,0.3409509822232031,0.2973585714956252,0.6354189131836192,0.3107538986843466,401,355
1,baseline_geometric,22,True,,False,,,1.7322404586791822,0.0974640444376979,3.0568323901504404,1.6978896327593562,1.7322404586791822,0.0974640444376979,3.0568323901504404,1.6978896327593562,401,401
1,fusion,23,True,1.4,False,,43.73447748174748,0.2005372475162419,0.1515694795774922,0.3206863828976209,0.1855442278999655,0.1950078667941136,0.1508617574558685,0.3167445437882782,0.1796970984292367,401,373
1,rf_only,23,False,,True,1.0,204235149106161.44,316742953.67081034,272157115.8933724,524088648.7372454,316742953.6708102,316742953.67081034,272157115.8933724,524088648.7372454,316742953.6708102,401,381
1,camera_only,23,True,1.2666666666666666,False,,2.8888031315877445,0.1013214809243231,0.0500365537674799,0.1864597519005114,0.0945387710049477,0.0870515675423019,0.0499485190231035,0.1686392464025664,0.0799024687893808,401,375
1,track_to_track_ci,23,True,2.3000000000000003,False,,40.440835975310016,1.5543427190247046,0.256204993340785,0.4056596575247213,1.511226975347892,0.2699534295180571,0.2547259672899549,0.3783745710680088,0.2351308101647327,401,355
1,baseline_geometric,23,True,,False,,,1.8091603799855585,0.0898041274391361,3.943569033320164,1.7745381647784435,1.8091603799855585,0.0898041274391361,3.943569033320164,1.7745381647784435,401,401
1,fusion,24,True,1.4333333333333331,False,,43.49784820500047,0.2360112183089653,0.1383751962237189,0.3272080418695477,0.2178262284753007,0.191345241407962,0.1380444346696778,0.3205894709712131,0.1726552237462884,401,372
1,rf_only,24,False,,True,1.0,51152613269844.01,158652300.4540034,136272445.15626824,262585288.44067317,158652300.45400327,158652300.4540034,136272445.15626824,262585288.44067317,158652300.45400327,401,381
1,camera_only,24,True,1.2666666666666666,False,,3.16122295725736,0.0890557617141728,0.0509187222143847,0.1217185000662503,0.0806403198538925,0.0648416807103381,0.0503765108780809,0.1158676333120192,0.0555873364074541,401,375
1,track_to_track_ci,24,True,2.3000000000000003,False,,41.012545400729934,1.2528514608122212,0.2477179670949132,0.4286370280245144,1.2153225104205363,0.2727806274152461,0.2442701212052765,0.4089690798779816,0.2324562746628615,401,355
1,baseline_geometric,24,True,,False,,,1.8450163036177551,0.091420611376588,3.8978003972210704,1.806550082093691,1.8450163036177551,0.091420611376588,3.8978003972210704,1.806550082093691,401,401
1,fusion,25,True,1.4,False,,42.44312507266674,0.193223309845806,0.1475259785376111,0.3215641949744297,0.1774624402077669,0.1895299272590532,0.1468425146193624,0.3209104713044488,0.1735531439285021,401,373
1,rf_only,25,False,,True,1.0,1093098476420940.6,709677192.3529423,616097280.55029,1163730013.5059988,709677192.3529422,709677192.3529423,616097280.55029,1163730013.5059988,709677192.3529422,401,381
1,camera_only,25,True,1.2666666666666666,False,,2.765631812886764,0.0734579609112499,0.0509233175029097,0.1087765969169191,0.0648700316684144,0.0611379805392856,0.0506675673701835,0.1028298209293639,0.0510668117932637,401,375
1,track_to_track_ci,25,True,2.3000000000000003,False,,40.81359550755798,1.1854133354244951,0.2589061649769599,0.4199013556837474,1.1551784059308627,0.2722253099079563,0.2493243259950693,0.389223220011589,0.2364115152953685,401,355
1,baseline_geometric,25,True,,False,,,1.9239330770917709,0.0937504884441168,4.320623690633496,1.8838103146232856,1.9239330770917709,0.0937504884441168,4.320623690633496,1.8838103146232856,401,401
1,fusion,26,True,1.4333333333333331,False,,43.15887636661542,0.5967428823915603,0.1483708840047885,0.3020921288711979,0.5807743917814112,0.1849920348201599,0.1490221476504828,0.2956269132506415,0.1690303399736819,401,372
1,rf_only,26,False,,True,1.0,423178396903461.4,445343076.85935307,385701209.83160686,731840546.9352787,445343076.859353,445343076.85935307,385701209.83160686,731840546.9352787,445343076.859353,401,381
1,camera_only,26,True,1.2666666666666666,False,,2.6947926466815653,0.1569832920311736,0.0474926548768165,0.120900681745422,0.1478572555798402,0.0604139170686131,0.0472601418098134,0.111039665457499,0.0522143805072689,401,375
1,track_to_track_ci,26,True,2.3000000000000003,False,,40.06233980125682,4.38307208688389,0.2458680720790353,0.4032718256031745,4.272495625516329,0.2623933266866861,0.2432129733539581,0.3796019769518643,0.2267761419366287,401,355
1,baseline_geometric,26,True,,False,,,1.8778362603030876,0.0890861550042014,4.341923769572263,1.8377689959282597,1.8778362603030876,0.0890861550042014,4.341923769572263,1.8377689959282597,401,401
1,fusion,27,True,1.4,False,,44.48085476800431,0.2053578713324919,0.161712116235015,0.3326478351625729,0.1882135543057267,0.1937068327790046,0.1617121049733016,0.330641483766866,0.1761119677304782,401,373
1,rf_only,27,False,,True,1.0,181503899743090.16,301465286.94466454,257909050.96750972,500592244.44466347,301465286.9446645,301465286.94466454,257909050.96750972,500592244.44466347,301465286.9446645,401,381
1,camera_only,27,True,1.2666666666666666,False,,2.998888586704348,0.0797541719948587,0.0537684602832345,0.1367078704214588,0.0698195533059035,0.0703559607880852,0.0531090791601581,0.133245103655136,0.0595163787430636,401,375
1,track_to_track_ci,27,True,3.4000000000000004,False,,39.4939581483546,1.022054956868761,0.2626094305100283,2.3758025225083426,0.915499923942775,0.2665361138649076,0.256160049728536,0.3787853627005687,0.2317021886251717,401,333
1,baseline_geometric,27,True,,False,,,1.5364473793578113,0.0900785066849102,2.7856349144574404,1.5029689650044769,1.5364473793578113,0.0900785066849102,2.7856349144574404,1.5029689650044769,401,401
1,fusion,28,True,1.4,False,,42.72248974629102,0.2028453740245362,0.1504480542499229,0.3169537159961672,0.1848021279939566,0.1902703533308654,0.1490819009747561,0.310529831455306,0.1724711911631904,401,373
1,rf_only,28,False,,True,1.0,308986612878799.0,384610169.3152058,332013537.78378046,633861195.7811397,384610169.3152058,384610169.3152058,332013537.78378046,633861195.7811397,384610169.3152058,401,381
1,camera_only,28,True,1.2666666666666666,False,,2.9115873507911174,0.0912958012288917,0.0533787356935333,0.1441998457187299,0.0811262523971271,0.0709832064903304,0.0532186479075888,0.1298591417809528,0.0603891709273238,401,375
1,track_to_track_ci,28,True,2.1,False,,45.48512023607596,1.1258246675535863,0.3221634304944819,0.4422563616296227,1.090623928528919,0.3141527242273598,0.3128949100229892,0.4129973177755348,0.2772262821189846,401,359
1,baseline_geometric,28,True,,False,,,2.183788860693958,0.0965186348140303,4.156138157505127,2.139946959346622,2.183788860693958,0.0965186348140303,4.156138157505127,2.139946959346622,401,401
1,fusion,29,True,1.5,False,,43.693422757545086,0.2060947615343014,0.1566325359947017,0.3199788579431474,0.189361285886184,0.1920015173798863,0.1546654934680588,0.3142058387255833,0.1756168001669595,401,371
1,rf_only,29,False,,True,1.0,71272195778135.5,187797429.5809729,161114732.0002026,311130249.981748,187797429.58097285,187797429.5809729,161114732.0002026,311130249.981748,187797429.58097285,401,381
1,camera_only,29,True,1.2666666666666666,False,,3.0289888096576707,0.0956665986265636,0.0533398321904465,0.1617857608209535,0.0877274112097702,0.0761778585390999,0.0526788826990425,0.1448491878747215,0.0676428257761542,401,375
1,track_to_track_ci,29,True,2.3000000000000003,False,,39.79864542171488,1.034919224026536,0.2507397752627434,0.6956750346556966,0.9952486367261733,0.2669983708999346,0.2451918708563588,0.3875130733638908,0.230904282766011,401,355
1,baseline_geometric,29,True,,False,,,2.067184463466327,0.0970976671753147,4.038746998701914,2.027023010326738,2.067184463466327,0.0970976671753147,4.038746998701914,2.027023010326738,401,401
1,fusion,3,True,1.4666666666666666,False,,42.210496643286746,0.1936852553383185,0.148793177143568,0.30036961867446,0.178072480942469,0.1824671865925079,0.1486354103209538,0.2964236433559015,0.1661653830834373,401,371
1,rf_only,3,False,,True,1.0,135596287320080.1,256050043.54808533,220663563.6251855,422598154.09399927,256050043.54808527,256050043.54808533,220663563.6251855,422598154.09399927,256050043.54808527,401,381
1,camera_only,3,True,1.2666666666666666,False,,3.035544668045332,0.0829471198973222,0.0520460967364479,0.1027620033523014,0.0757660209450714,0.0590494672377301,0.0513721629405721,0.0942759389069629,0.0499286687694785,401,375
1,track_to_track_ci,3,True,2.3000000000000003,False,,38.87495136416618,1.7827053185085715,0.2484664900471665,0.4413536963755084,1.73372368036505,0.2583336226707569,0.2448147338819302,0.348666479258692,0.2217004497800836,401,355
1,baseline_geometric,3,True,,False,,,1.6821058466053982,0.09418513177058,3.4911934924445864,1.649648763073232,1.6821058466053982,0.09418513177058,3.4911934924445864,1.649648763073232,401,401
1,fusion,4,True,1.4333333333333331,False,,41.83247351312549,0.1905037264307242,0.1585235258527637,0.3148858829117665,0.1759720367183911,0.1885299852833786,0.1580732722747585,0.3142365879360943,0.1744837331445331,401,372
1,rf_only,4,False,,True,1.0,78966061112166.88,199649157.60651785,170419079.8163902,332122481.4662107,199649157.60651773,199649157.60651785,170419079.8163902,332122481.4662107,199649157.60651773,401,381
1,camera_only,4,True,1.2666666666666666,False,,2.6886690151948693,0.0935573809240962,0.0480382717821975,0.1942201654376009,0.0862919864350501,0.0866542168256954,0.0470656111514401,0.1673905227881184,0.0795139345498479,401,375
1,track_to_track_ci,4,True,2.3000000000000003,False,,40.15950803250649,0.8883553256452537,0.265866004833309,0.3917593909068467,0.8543551560665024,0.2707352002565778,0.2639929074268361,0.3776234702133464,0.2358274875488676,401,355
1,baseline_geometric,4,True,,False,,,2.0210565496203685,0.0918695712369451,4.941629811770875,1.980731123728437,2.0210565496203685,0.0918695712369451,4.941629811770875,1.980731123728437,401,401
1,fusion,5,True,4.433333333333334,False,,44.7666345730829,1.7830691196368276,0.1681642264051277,4.836385185107696,1.7207870726944006,0.1902770955719391,0.1507404544227067,0.3342197750231714,0.1706500552990334,401,312
1,rf_only,5,False,,True,1.0,4504903905021.423,43923778.154539615,35354483.68325096,75878538.82216881,43923778.15453912,43923778.154539615,35354483.68325096,75878538.82216881,43923778.15453912,401,381
1,camera_only,5,True,1.9333333333333331,False,,2.679404562284035,0.690698061059581,0.0486986785169946,0.1639387881354053,0.6701038676497477,0.0648994388773159,0.0459961364310586,0.124467062919768,0.0544384584440707,401,362
1,track_to_track_ci,5,True,2.3000000000000003,False,,43.33570254926069,4.377502467275614,0.2717798072743309,0.4104597755458453,4.268354218574793,0.2845931677488889,0.2649375732682181,0.3887075796054309,0.2422211075593925,401,355
1,baseline_geometric,5,True,,False,,,1.8330624012243808,0.0929018761367108,3.8351626199043047,1.7962457337432047,1.8330624012243808,0.0929018761367108,3.8351626199043047,1.7962457337432047,401,401
1,fusion,6,True,1.4333333333333331,False,,45.29935214855684,0.2427817812681824,0.1514342376036714,0.3259865351337743,0.2259053543722617,0.1950040353130367,0.1469989862495153,0.3209096086331213,0.1772274682795321,401,372
1,rf_only,6,False,,True,1.0,335735632079525.6,400861843.1085632,346057078.7581927,660621171.8622098,400861843.1085632,400861843.1085632,346057078.7581927,660621171.8622098,400861843.1085632,401,381
1,camera_only,6,True,1.2666666666666666,False,,3.088212264492712,0.0919780437894407,0.0538417094000146,0.1331253464021451,0.0842277534345108,0.0732977723763274,0.0526334278980728,0.1268838076217122,0.0643882944835159,401,375
1,track_to_track_ci,6,True,2.3000000000000003,False,,42.08019286066038,0.5153606657406001,0.2632026785384946,0.4112535773904302,0.489932395953809,0.2729106715209206,0.2535962326604361,0.3866190981927047,0.2368326835611731,401,355
1,baseline_geometric,6,True,,False,,,1.4340762364583344,0.0924528103236053,3.360767732013205,1.4022081563356754,1.4340762364583344,0.0924528103236053,3.360767732013205,1.4022081563356754,401,401
1,fusion,7,True,1.4,False,,43.16601096147679,0.1946410581226949,0.1390037729325353,0.3353636508687982,0.1785732141124319,0.1921120749550799,0.1386234790584236,0.3342329254849863,0.1760718253013128,401,373
1,rf_only,7,False,,True,1.0,89871816581770.0,212112232.92967495,181474597.94694537,352205117.59019595,212112232.9296749,212112232.92967495,181474597.94694537,352205117.59019595,212112232.9296749,401,381
1,camera_only,7,True,1.2666666666666666,False,,2.437727794153361,0.078046207502727,0.0467165709349326,0.1528439426927002,0.0716923015697576,0.0722047210139749,0.0464077506883881,0.135716710468655,0.0659194627989507,401,375
1,track_to_track_ci,7,True,2.25,False,,45.48241485742928,3.129964402949506,0.3294853021794051,0.532694415767232,3.051560114284832,0.3271966784496998,0.3210091571162636,0.4912851661482506,0.2966711904014228,401,356
1,baseline_geometric,7,True,,False,,,1.8555356880394247,0.089182992357,3.3440980012815342,1.819278107193624,1.8555356880394247,0.089182992357,3.3440980012815342,1.819278107193624,401,401
1,fusion,8,True,1.4666666666666666,False,,44.53563193258541,0.1971609580259303,0.1584453078736603,0.3340607783937095,0.1799227876764855,0.1951825253652024,0.1589569960028582,0.3320555312056116,0.1780310213821261,401,371
1,rf_only,8,False,,True,1.0,137712233314080.72,262098884.4003468,224441823.240142,434890434.9018192,262098884.40034664,262098884.4003468,224441823.240142,434890434.9018192,262098884.40034664,401,381
1,camera_only,8,True,1.2666666666666666,False,,2.848986533805263,0.0720567905791198,0.05051213853407,0.123941426632824,0.0615766327787081,0.0644370031049388,0.0499938767140498,0.1173007882240308,0.0545690359187282,401,375
1,track_to_track_ci,8,True,2.4000000000000004,False,,39.86226167505859,1.197863169161803,0.2507319646342014,0.4158590708109002,1.164008082225162,0.2687320601908105,0.2499313278373214,0.3819325204603739,0.2343194464189959,401,353
1,baseline_geometric,8,True,,False,,,1.7302742857780748,0.0934700037789964,3.802924672456727,1.6941454574260892,1.7302742857780748,0.0934700037789964,3.802924672456727,1.6941454574260892,401,401
1,fusion,9,True,1.6666666666666667,False,,42.405901584330415,0.4423668045180587,0.1495090187000265,0.3492994852455967,0.4184720310578754,0.1875933949068033,0.1468996499302344,0.3343558871616371,0.1733667624900093,401,367
1,rf_only,9,False,,True,1.0,326572685027299.06,392764965.7051146,339768086.1780496,646106896.2219446,392764965.7051145,392764965.7051146,339768086.1780496,646106896.2219446,392764965.7051145,401,381
